# Station Soma
# Location (Grid) 74,696
time,height,momentumX,momentumY
1915.72,18.8899,3.00651,-0.746869
1917.14,18.8882,3.01005,-0.747426
1918.56,18.8865,3.01359,-0.747981
1919.98,18.8848,3.01712,-0.748535
1921.4,18.8831,3.02065,-0.749088
1922.82,18.8814,3.02418,-0.74964
1924.23,18.8797,3.0277,-0.75019
1925.65,18.8779,3.03122,-0.750739
1927.07,18.8762,3.03473,-0.751286
1928.49,18.8745,3.03824,-0.751832
1929.91,18.8728,3.04174,-0.752376
1931.33,18.8711,3.04523,-0.752919
1932.75,18.8694,3.04873,-0.75346
1934.17,18.8676,3.05221,-0.753999
1935.59,18.8659,3.05569,-0.754537
1937.01,18.8642,3.05917,-0.755073
1938.43,18.8625,3.06264,-0.755608
1939.84,18.8607,3.0661,-0.756141
1941.26,18.859,3.06956,-0.756673
1942.68,18.8573,3.07301,-0.757203
1944.1,18.8555,3.07646,-0.757732
1945.52,18.8538,3.07989,-0.758259
1946.94,18.8521,3.08333,-0.758786
1948.36,18.8503,3.08676,-0.75931
1949.78,18.8486,3.09018,-0.759834
1951.2,18.8468,3.09359,-0.760356
1952.62,18.8451,3.097,-0.760877
1954.03,18.8433,3.1004,-0.761396
1955.45,18.8416,3.10379,-0.761914
1956.87,18.8398,3.10718,-0.76243
1958.29,18.8381,3.11056,-0.762944
1959.71,18.8363,3.11394,-0.763457
1961.13,18.8346,3.1173,-0.763968
1962.55,18.8328,3.12066,-0.764478
1963.97,18.8311,3.12402,-0.764986
1965.39,18.8293,3.12736,-0.765492
1966.81,18.8276,3.1307,-0.765997
1968.22,18.8258,3.13403,-0.766499
1969.64,18.824,3.13736,-0.767
1971.06,18.8223,3.14067,-0.767499
1972.48,18.8205,3.14398,-0.767997
1973.9,18.8187,3.14727,-0.768493
1975.32,18.817,3.15057,-0.768987
1976.74,18.8152,3.15385,-0.769479
1978.16,18.8134,3.15712,-0.76997
1979.58,18.8117,3.16039,-0.770459
1981,18.8099,3.16364,-0.770946
1982.41,18.8081,3.16689,-0.771432
1983.83,18.8064,3.17013,-0.771916
1985.25,18.8046,3.17336,-0.772398
1986.67,18.8028,3.17659,-0.772879
1988.09,18.801,3.1798,-0.773358
1989.51,18.7992,3.18301,-0.773835
1990.93,18.7975,3.1862,-0.77431
1992.35,18.7957,3.18939,-0.774785
1993.77,18.7939,3.19257,-0.775257
1995.19,18.7921,3.19573,-0.775728
1996.61,18.7903,3.19889,-0.776198
1998.02,18.7885,3.20204,-0.776666
1999.44,18.7867,3.20518,-0.777133
2000.86,18.7849,3.20831,-0.777598
2002.28,18.7832,3.21142,-0.77806
2003.7,18.7814,3.21453,-0.778521
2005.12,18.7796,3.21763,-0.77898
2006.54,18.7778,3.22071,-0.779437
2007.96,18.776,3.22379,-0.779892
2009.38,18.7742,3.22685,-0.780344
2010.8,18.7724,3.2299,-0.780795
2012.21,18.7706,3.23295,-0.781244
2013.63,18.7688,3.23598,-0.781691
2015.05,18.767,3.239,-0.782136
2016.47,18.7652,3.24201,-0.782579
2017.89,18.7634,3.245,-0.78302
2019.31,18.7616,3.24799,-0.783459
2020.73,18.7598,3.25096,-0.783896
2022.15,18.758,3.25393,-0.784331
2023.57,18.7561,3.25688,-0.784764
2024.99,18.7543,3.25981,-0.785195
2026.4,18.7525,3.26274,-0.785624
2027.82,18.7507,3.26565,-0.786052
2029.24,18.7489,3.26855,-0.786477
2030.66,18.7471,3.27144,-0.786901
2032.08,18.7453,3.27432,-0.787322
2033.5,18.7435,3.27718,-0.787741
2034.92,18.7416,3.28003,-0.788157
2036.34,18.7398,3.28287,-0.788572
2037.76,18.738,3.2857,-0.788985
2039.18,18.7362,3.28851,-0.789396
2040.59,18.7344,3.29131,-0.789805
2042.01,18.7325,3.29409,-0.790212
2043.43,18.7307,3.29686,-0.790617
2044.85,18.7289,3.29962,-0.79102
2046.27,18.7271,3.30237,-0.791421
2047.69,18.7252,3.3051,-0.79182
2049.11,18.7234,3.30781,-0.792216
2050.53,18.7216,3.31052,-0.792611
2051.95,18.7197,3.3132,-0.793004
2053.37,18.7179,3.31588,-0.793394
2054.79,18.7161,3.31854,-0.793783
2056.2,18.7142,3.32118,-0.794169
2057.62,18.7124,3.32381,-0.794553
2059.04,18.7106,3.32643,-0.794936
2060.46,18.7087,3.32903,-0.795316
2061.88,18.7069,3.33161,-0.795695
2063.3,18.7051,3.33418,-0.796071
2064.72,18.7032,3.33674,-0.796444
2066.14,18.7014,3.33927,-0.796815
2067.56,18.6996,3.3418,-0.797183
2068.98,18.6977,3.3443,-0.797549
2070.39,18.6959,3.34679,-0.797912
2071.81,18.694,3.34927,-0.798273
2073.23,18.6922,3.35172,-0.798632
2074.65,18.6904,3.35417,-0.798987
2076.07,18.6885,3.35659,-0.799341
2077.49,18.6867,3.359,-0.799692
2078.91,18.6848,3.36139,-0.80004
2080.33,18.683,3.36377,-0.800387
2081.75,18.6811,3.36613,-0.800731
2083.17,18.6793,3.36847,-0.801073
2084.58,18.6775,3.37079,-0.801412
2086,18.6756,3.3731,-0.801749
2087.42,18.6738,3.37539,-0.802084
2088.84,18.6719,3.37766,-0.802416
2090.26,18.6701,3.37991,-0.802745
2091.68,18.6682,3.38215,-0.803072
2093.1,18.6664,3.38437,-0.803396
2094.52,18.6645,3.38657,-0.803717
2095.94,18.6627,3.38875,-0.804036
2097.36,18.6608,3.39092,-0.804353
2098.77,18.659,3.39306,-0.804668
2100.19,18.6571,3.39519,-0.80498
2101.61,18.6553,3.3973,-0.805289
2103.03,18.6534,3.39939,-0.805596
2104.45,18.6516,3.40146,-0.8059
2105.87,18.6497,3.40351,-0.8062
2107.29,18.6478,3.40554,-0.806499
2108.71,18.646,3.40756,-0.806794
2110.13,18.6441,3.40955,-0.807087
2111.55,18.6423,3.41152,-0.807377
2112.97,18.6404,3.41347,-0.807665
2114.38,18.6386,3.41541,-0.80795
2115.8,18.6367,3.41732,-0.808232
2117.22,18.6348,3.41921,-0.808513
2118.64,18.633,3.42108,-0.80879
2120.06,18.6311,3.42293,-0.809065
2121.48,18.6293,3.42477,-0.809338
2122.9,18.6274,3.42657,-0.809608
2124.32,18.6256,3.42836,-0.809874
2125.74,18.6237,3.43013,-0.810138
2127.16,18.6218,3.43188,-0.810399
2128.57,18.62,3.4336,-0.810658
2129.99,18.6181,3.4353,-0.810912
2131.41,18.6163,3.43699,-0.811165
2132.83,18.6144,3.43864,-0.811414
2134.25,18.6126,3.44028,-0.81166
2135.67,18.6107,3.4419,-0.811903
2137.09,18.6088,3.44349,-0.812143
2138.51,18.607,3.44506,-0.812381
2139.93,18.6051,3.44661,-0.812615
2141.35,18.6033,3.44813,-0.812846
2142.76,18.6014,3.44963,-0.813074
2144.18,18.5995,3.45111,-0.813299
2145.6,18.5977,3.45257,-0.813521
2147.02,18.5958,3.454,-0.81374
2148.44,18.594,3.4554,-0.813955
2149.86,18.5921,3.45679,-0.814169
2151.28,18.5902,3.45814,-0.814379
2152.7,18.5884,3.45948,-0.814586
2154.12,18.5865,3.46079,-0.814791
2155.54,18.5847,3.46208,-0.814993
2156.95,18.5828,3.46334,-0.815191
2158.37,18.581,3.46458,-0.815387
2159.79,18.5791,3.46579,-0.815579
2161.21,18.5772,3.46698,-0.815768
2162.63,18.5754,3.46814,-0.815953
2164.05,18.5735,3.46928,-0.816135
2165.47,18.5717,3.47039,-0.816313
2166.89,18.5698,3.47148,-0.816488
2168.31,18.568,3.47254,-0.81666
2169.73,18.5661,3.47357,-0.816829
2171.14,18.5642,3.47458,-0.816994
2172.56,18.5624,3.47557,-0.817156
2173.98,18.5605,3.47652,-0.817315
2175.4,18.5587,3.47745,-0.817471
2176.82,18.5568,3.47836,-0.817623
2178.24,18.555,3.47923,-0.817772
2179.66,18.5531,3.48008,-0.817918
2181.08,18.5513,3.4809,-0.81806
2182.5,18.5494,3.4817,-0.818199
2183.92,18.5476,3.48246,-0.818335
2185.33,18.5457,3.4832,-0.818468
2186.75,18.5439,3.48391,-0.818598
2188.17,18.542,3.48459,-0.818724
2189.59,18.5402,3.48525,-0.818847
2191.01,18.5383,3.48587,-0.818965
2192.43,18.5365,3.48647,-0.81908
2193.85,18.5346,3.48704,-0.819192
2195.27,18.5328,3.48758,-0.819299
2196.69,18.5309,3.48809,-0.819403
2198.11,18.5291,3.48858,-0.819503
2199.52,18.5272,3.48903,-0.8196
2200.94,18.5254,3.48945,-0.819693
2202.36,18.5236,3.48985,-0.819783
2203.78,18.5217,3.49021,-0.819869
2205.2,18.5199,3.49054,-0.819952
2206.62,18.518,3.49085,-0.820032
2208.04,18.5162,3.49112,-0.820108
2209.46,18.5144,3.49136,-0.82018
2210.88,18.5125,3.49157,-0.820248
2212.3,18.5107,3.49175,-0.820312
2213.71,18.5088,3.4919,-0.820372
2215.13,18.507,3.49202,-0.820428
2216.55,18.5052,3.49211,-0.82048
2217.97,18.5033,3.49217,-0.820528
2219.39,18.5015,3.49219,-0.820572
2220.81,18.4997,3.49218,-0.820613
2222.23,18.4979,3.49214,-0.820651
2223.65,18.496,3.49207,-0.820684
2225.07,18.4942,3.49197,-0.820713
2226.49,18.4924,3.49183,-0.820738
2227.91,18.4906,3.49166,-0.82076
2229.32,18.4887,3.49145,-0.820776
2230.74,18.4869,3.49122,-0.820789
2232.16,18.4851,3.49095,-0.820798
2233.58,18.4833,3.49064,-0.820802
2235,18.4815,3.4903,-0.820803
2236.42,18.4796,3.48993,-0.820799
2237.84,18.4778,3.48953,-0.820792
2239.26,18.476,3.48909,-0.82078
2240.68,18.4742,3.48861,-0.820763
2242.09,18.4724,3.4881,-0.820742
2243.51,18.4706,3.48756,-0.820717
2244.93,18.4688,3.48698,-0.820688
2246.35,18.467,3.48636,-0.820654
2247.77,18.4652,3.48571,-0.820617
2249.19,18.4633,3.48503,-0.820575
2250.61,18.4615,3.48431,-0.82053
2252.03,18.4597,3.48355,-0.82048
2253.45,18.4579,3.48276,-0.820426
2254.87,18.4561,3.48193,-0.820368
2256.29,18.4544,3.48106,-0.820305
2257.7,18.4526,3.48015,-0.820238
2259.12,18.4508,3.47921,-0.820166
2260.54,18.449,3.47824,-0.82009
2261.96,18.4472,3.47722,-0.820009
2263.38,18.4454,3.47617,-0.819924
2264.8,18.4436,3.47508,-0.819835
2266.22,18.4418,3.47395,-0.819741
2267.64,18.4401,3.47278,-0.819642
2269.06,18.4383,3.47158,-0.81954
2270.48,18.4365,3.47033,-0.819432
2271.89,18.4347,3.46905,-0.81932
2273.31,18.4329,3.46773,-0.819204
2274.73,18.4312,3.46637,-0.819083
2276.15,18.4294,3.46497,-0.818957
2277.57,18.4276,3.46353,-0.818826
2278.99,18.4259,3.46205,-0.81869
2280.41,18.4241,3.46053,-0.818551
2281.83,18.4223,3.45897,-0.818406
2283.25,18.4206,3.45737,-0.818256
2284.67,18.4188,3.45572,-0.818102
2286.08,18.4171,3.45404,-0.817942
2287.5,18.4153,3.45232,-0.817777
2288.92,18.4136,3.45056,-0.817608
2290.34,18.4118,3.44875,-0.817434
2291.76,18.4101,3.4469,-0.817255
2293.18,18.4083,3.44501,-0.817072
2294.6,18.4066,3.44308,-0.816884
2296.02,18.4049,3.44111,-0.816691
2297.44,18.4031,3.43909,-0.816492
2298.85,18.4014,3.43703,-0.816289
2300.27,18.3997,3.43493,-0.81608
2301.69,18.3979,3.43278,-0.815865
2303.11,18.3962,3.4306,-0.815646
2304.53,18.3945,3.42836,-0.815422
2305.95,18.3928,3.42609,-0.815192
2307.37,18.3911,3.42377,-0.814958
2308.79,18.3893,3.4214,-0.814719
2310.21,18.3876,3.419,-0.814474
2311.63,18.3859,3.41654,-0.814224
2313.04,18.3842,3.41404,-0.813968
2314.46,18.3825,3.4115,-0.813707
2315.88,18.3808,3.40891,-0.813441
2317.3,18.3791,3.40628,-0.81317
2318.72,18.3774,3.4036,-0.812892
2320.14,18.3757,3.40087,-0.812609
2321.56,18.374,3.3981,-0.812321
2322.98,18.3724,3.39527,-0.812028
2324.4,18.3707,3.39241,-0.811729
2325.82,18.369,3.38949,-0.811424
2327.24,18.3673,3.38653,-0.811114
2328.65,18.3656,3.38352,-0.810798
2330.07,18.364,3.38047,-0.810476
2331.49,18.3623,3.37736,-0.810148
2332.91,18.3606,3.37421,-0.809815
2334.33,18.359,3.37101,-0.809476
2335.75,18.3573,3.36776,-0.809132
2337.17,18.3557,3.36446,-0.808782
2338.59,18.354,3.36111,-0.808426
2340.01,18.3524,3.35771,-0.808064
2341.43,18.3507,3.35427,-0.807697
2342.84,18.3491,3.35077,-0.807323
2344.26,18.3475,3.34722,-0.806944
2345.68,18.3458,3.34362,-0.806559
2347.1,18.3442,3.33997,-0.806168
2348.52,18.3426,3.33628,-0.805771
2349.94,18.3409,3.33252,-0.805367
2351.36,18.3393,3.32872,-0.804957
2352.78,18.3377,3.32487,-0.804541
2354.2,18.3361,3.32096,-0.804119
2355.61,18.3345,3.317,-0.803691
2357.03,18.3329,3.31299,-0.803257
2358.45,18.3313,3.30893,-0.802816
2359.87,18.3297,3.30482,-0.802369
2361.29,18.3281,3.30065,-0.801916
2362.71,18.3265,3.29642,-0.801457
2364.13,18.3249,3.29215,-0.800991
2365.55,18.3234,3.28782,-0.800519
2366.97,18.3218,3.28343,-0.80004
2368.39,18.3202,3.27899,-0.799554
2369.8,18.3186,3.2745,-0.799062
2371.22,18.3171,3.26995,-0.798564
2372.64,18.3155,3.26534,-0.79806
2374.06,18.314,3.26068,-0.797548
2375.48,18.3124,3.25597,-0.797031
2376.9,18.3109,3.2512,-0.796507
2378.32,18.3093,3.24637,-0.795976
2379.74,18.3078,3.24148,-0.795439
2381.16,18.3063,3.23654,-0.794895
2382.58,18.3047,3.23154,-0.794344
2383.99,18.3032,3.22648,-0.793787
2385.41,18.3017,3.22137,-0.793223
2386.83,18.3002,3.2162,-0.792652
2388.25,18.2987,3.21096,-0.792075
2389.67,18.2972,3.20567,-0.791491
2391.09,18.2957,3.20033,-0.7909
2392.51,18.2942,3.19492,-0.790302
2393.93,18.2927,3.18945,-0.789697
2395.35,18.2912,3.18392,-0.789084
2396.77,18.2897,3.17834,-0.788466
2398.18,18.2883,3.17269,-0.78784
2399.6,18.2868,3.16698,-0.787207
2401.02,18.2853,3.16121,-0.786567
2402.44,18.2839,3.15538,-0.78592
2403.86,18.2824,3.14949,-0.785265
2405.28,18.281,3.14354,-0.784603
2406.7,18.2795,3.13752,-0.783934
2408.12,18.2781,3.13145,-0.783257
2409.54,18.2766,3.12531,-0.782574
2410.96,18.2752,3.1191,-0.781882
2412.37,18.2738,3.11284,-0.781184
2413.79,18.2724,3.1065,-0.780478
2415.21,18.271,3.10011,-0.779765
2416.63,18.2695,3.09365,-0.779044
2418.05,18.2681,3.08713,-0.778315
2419.47,18.2667,3.08054,-0.777579
2420.89,18.2654,3.07389,-0.776835
2422.31,18.264,3.06717,-0.776084
2423.73,18.2626,3.06039,-0.775325
2425.15,18.2612,3.05354,-0.774558
2426.56,18.2599,3.04662,-0.773784
2427.98,18.2585,3.03964,-0.773001
2429.4,18.2571,3.03259,-0.772211
2430.82,18.2558,3.02547,-0.771413
2432.24,18.2544,3.01828,-0.770606
2433.66,18.2531,3.01103,-0.769792
2435.08,18.2518,3.0037,-0.76897
2436.5,18.2505,2.99631,-0.768139
2437.92,18.2491,2.98885,-0.767301
2439.34,18.2478,2.98133,-0.766454
2440.75,18.2465,2.97373,-0.7656
2442.17,18.2452,2.96606,-0.764737
2443.59,18.2439,2.95832,-0.763866
2445.01,18.2426,2.95051,-0.762987
2446.43,18.2413,2.94263,-0.7621
2447.85,18.2401,2.93468,-0.761204
2449.27,18.2388,2.92666,-0.760299
2450.69,18.2375,2.91856,-0.759386
2452.11,18.2363,2.91039,-0.758465
2453.52,18.235,2.90215,-0.757536
2454.94,18.2338,2.89384,-0.756598
2456.36,18.2326,2.88546,-0.755651
2457.78,18.2313,2.877,-0.754695
2459.2,18.2301,2.86846,-0.753731
2460.62,18.2289,2.85986,-0.752758
2462.04,18.2277,2.85117,-0.751777
2463.46,18.2265,2.84242,-0.750787
2464.88,18.2253,2.83358,-0.749788
2466.3,18.2241,2.82468,-0.74878
2467.71,18.2229,2.81569,-0.747763
2469.13,18.2218,2.80663,-0.746737
2470.55,18.2206,2.79749,-0.745702
2471.97,18.2194,2.78828,-0.744659
2473.39,18.2183,2.77899,-0.743606
2474.81,18.2172,2.76962,-0.742545
2476.23,18.216,2.76017,-0.741474
2477.65,18.2149,2.75064,-0.740393
2479.07,18.2138,2.74103,-0.739304
2480.49,18.2127,2.73135,-0.738205
2481.9,18.2116,2.72159,-0.737096
2483.32,18.2105,2.71174,-0.735979
2484.74,18.2094,2.70182,-0.734852
2486.16,18.2083,2.69181,-0.733715
2487.58,18.2072,2.68173,-0.73257
2489,18.2062,2.67156,-0.731414
2490.42,18.2051,2.66131,-0.730249
2491.84,18.2041,2.65098,-0.729074
2493.26,18.203,2.64057,-0.727889
2494.68,18.202,2.63007,-0.726695
2496.09,18.201,2.61949,-0.72549
2497.51,18.1999,2.60882,-0.724276
2498.93,18.1989,2.59807,-0.723052
2500.35,18.1979,2.58724,-0.721818
2501.77,18.197,2.57632,-0.720574
2503.19,18.196,2.56532,-0.71932
2504.61,18.195,2.55423,-0.718055
2506.03,18.194,2.54305,-0.716781
2507.45,18.1931,2.53179,-0.715497
2508.86,18.1921,2.52045,-0.714203
2510.28,18.1912,2.50901,-0.712898
2511.7,18.1903,2.49749,-0.711582
2513.12,18.1893,2.48588,-0.710257
2514.54,18.1884,2.47418,-0.708921
2515.96,18.1875,2.46239,-0.707574
2517.38,18.1866,2.45051,-0.706217
2518.8,18.1858,2.43855,-0.70485
2520.22,18.1849,2.42649,-0.703472
2521.64,18.184,2.41434,-0.702083
2523.05,18.1832,2.40211,-0.700683
2524.47,18.1823,2.38978,-0.699273
2525.89,18.1815,2.37736,-0.697851
2527.31,18.1806,2.36484,-0.696419
2528.73,18.1798,2.35224,-0.694976
2530.15,18.179,2.33954,-0.693521
2531.57,18.1782,2.32675,-0.692056
2532.99,18.1774,2.31387,-0.690579
2534.41,18.1766,2.30089,-0.689091
2535.83,18.1759,2.28782,-0.687593
2537.24,18.1751,2.27465,-0.686082
2538.66,18.1744,2.26139,-0.68456
2540.08,18.1736,2.24803,-0.683027
2541.5,18.1729,2.23457,-0.681483
2542.92,18.1722,2.22102,-0.679927
2544.34,18.1715,2.20737,-0.67836
2545.76,18.1708,2.19363,-0.676782
2547.18,18.1701,2.17979,-0.675191
2548.6,18.1694,2.16585,-0.673589
2550.02,18.1687,2.15181,-0.671976
2551.43,18.1681,2.13767,-0.670351
2552.85,18.1674,2.12343,-0.668714
2554.27,18.1668,2.10909,-0.667065
2555.69,18.1662,2.09466,-0.665405
2557.11,18.1656,2.08012,-0.663732
2558.53,18.165,2.06548,-0.662047
2559.95,18.1644,2.05073,-0.66035
2561.37,18.1638,2.03589,-0.658641
2562.79,18.1632,2.02095,-0.65692
2564.2,18.1627,2.0059,-0.655187
2565.62,18.1621,1.99074,-0.653442
2567.04,18.1616,1.97549,-0.651684
2568.46,18.161,1.96013,-0.649913
2569.88,18.1605,1.94466,-0.64813
2571.3,18.16,1.92909,-0.646334
2572.72,18.1595,1.91341,-0.644525
2574.14,18.1591,1.89763,-0.642704
2575.56,18.1586,1.88174,-0.640871
2576.98,18.1581,1.86575,-0.639024
2578.39,18.1577,1.84965,-0.637165
2579.81,18.1573,1.83344,-0.635293
2581.23,18.1568,1.81712,-0.633409
2582.65,18.1564,1.80069,-0.631511
2584.07,18.156,1.78416,-0.6296
2585.49,18.1556,1.76751,-0.627676
2586.91,18.1553,1.75075,-0.625739
2588.33,18.1549,1.73389,-0.623788
2589.75,18.1546,1.71691,-0.621824
2591.17,18.1542,1.69982,-0.619847
2592.58,18.1539,1.68262,-0.617856
2594,18.1536,1.66531,-0.615852
2595.42,18.1533,1.64788,-0.613835
2596.84,18.153,1.63034,-0.611803
2598.26,18.1527,1.61269,-0.609758
2599.68,18.1525,1.59492,-0.607699
2601.1,18.1522,1.57704,-0.605627
2602.52,18.152,1.55904,-0.60354
2603.94,18.1518,1.54093,-0.60144
2605.35,18.1516,1.5227,-0.599326
2606.77,18.1514,1.50435,-0.597198
2608.19,18.1512,1.48589,-0.595056
2609.61,18.151,1.46731,-0.592899
2611.03,18.1509,1.44861,-0.590728
2612.45,18.1507,1.4298,-0.588543
2613.87,18.1506,1.41087,-0.586345
2615.29,18.1505,1.39181,-0.584131
2616.71,18.1504,1.37264,-0.581904
2618.13,18.1503,1.35335,-0.579662
2619.54,18.1502,1.33394,-0.577405
2620.96,18.1502,1.3144,-0.575133
2622.38,18.1501,1.29475,-0.572847
2623.8,18.1501,1.27497,-0.570546
2625.22,18.1501,1.25507,-0.56823
2626.64,18.1501,1.23505,-0.565899
2628.06,18.1501,1.21491,-0.563554
2629.48,18.1501,1.19464,-0.561194
2630.9,18.1502,1.17424,-0.558818
2632.32,18.1502,1.15373,-0.556427
2633.73,18.1503,1.13308,-0.554021
2635.15,18.1504,1.11231,-0.551599
2636.57,18.1505,1.09142,-0.549162
2637.99,18.1506,1.0704,-0.54671
2639.41,18.1507,1.04925,-0.544242
2640.83,18.1509,1.02797,-0.541758
2642.25,18.151,1.00657,-0.539258
2643.67,18.1512,0.985039,-0.536743
2645.09,18.1514,0.963379,-0.534212
2646.51,18.1516,0.941589,-0.531665
2647.92,18.1518,0.919669,-0.529102
2649.34,18.152,0.89762,-0.526523
2650.76,18.1523,0.875439,-0.523928
2652.18,18.1525,0.853127,-0.521317
2653.6,18.1528,0.830684,-0.518689
2655.02,18.1531,0.808108,-0.516045
2656.44,18.1534,0.7854,-0.513384
2657.86,18.1538,0.76256,-0.510707
2659.28,18.1541,0.739586,-0.508014
2660.69,18.1545,0.716479,-0.505304
2662.11,18.1548,0.693238,-0.502577
2663.53,18.1552,0.669862,-0.499834
2664.95,18.1556,0.646351,-0.497074
2666.37,18.1561,0.622704,-0.494298
2667.79,18.1565,0.598922,-0.491504
2669.21,18.157,0.575004,-0.488693
2670.63,18.1574,0.550949,-0.485865
2672.05,18.1579,0.526757,-0.48302
2673.47,18.1584,0.502427,-0.480158
2674.88,18.159,0.47796,-0.477279
2676.3,18.1595,0.453353,-0.474382
2677.72,18.16,0.428608,-0.471468
2679.14,18.1606,0.403724,-0.468537
2680.56,18.1612,0.3787,-0.465587
2681.98,18.1618,0.353536,-0.46262
2683.4,18.1624,0.328232,-0.459636
2684.82,18.1631,0.302787,-0.456633
2686.24,18.1637,0.277201,-0.453613
2687.66,18.1644,0.251473,-0.450575
2689.07,18.1651,0.225603,-0.447519
2690.49,18.1658,0.199591,-0.444444
2691.91,18.1666,0.173435,-0.441351
2693.33,18.1673,0.147137,-0.43824
2694.75,18.1681,0.120695,-0.435111
2696.17,18.1688,0.0941082,-0.431964
2697.59,18.1696,0.0673772,-0.428798
2699.01,18.1705,0.0405012,-0.425614
2700.43,18.1713,0.0134797,-0.422412
2701.84,18.1722,-0.0136872,-0.41919
2703.26,18.173,-0.0410004,-0.41595
2704.68,18.1739,-0.0684601,-0.412691
2706.1,18.1748,-0.0960668,-0.409414
2707.52,18.1758,-0.123821,-0.406117
2708.94,18.1767,-0.151722,-0.402801
2710.36,18.1777,-0.179771,-0.399466
2711.78,18.1786,-0.207968,-0.396112
2713.2,18.1796,-0.236314,-0.392738
2714.62,18.1807,-0.264808,-0.389345
2716.03,18.1817,-0.293453,-0.385933
2717.45,18.1828,-0.322246,-0.382502
2718.87,18.1838,-0.35119,-0.379051
2720.29,18.1849,-0.380284,-0.37558
2721.71,18.1861,-0.409529,-0.372089
2723.13,18.1872,-0.438925,-0.368578
2724.55,18.1883,-0.468473,-0.365048
2725.97,18.1895,-0.498173,-0.361498
2727.39,18.1907,-0.528024,-0.357927
2728.81,18.1919,-0.558028,-0.354337
2730.22,18.1932,-0.588184,-0.350726
2731.64,18.1944,-0.618493,-0.347095
2733.06,18.1957,-0.648955,-0.343444
2734.48,18.197,-0.679571,-0.339772
2735.9,18.1983,-0.710341,-0.33608
2737.32,18.1996,-0.741265,-0.332368
2738.74,18.201,-0.772344,-0.328635
2740.16,18.2023,-0.803576,-0.32488
2741.58,18.2037,-0.834964,-0.321105
2743,18.2051,-0.866507,-0.317309
2744.41,18.2066,-0.898205,-0.313493
2745.83,18.208,-0.93006,-0.309655
2747.25,18.2095,-0.962071,-0.305796
2748.67,18.211,-0.994238,-0.301915
2750.09,18.2125,-1.02656,-0.298013
2751.51,18.214,-1.05904,-0.294091
2752.93,18.2156,-1.09168,-0.290146
2754.35,18.2172,-1.12447,-0.28618
2755.77,18.2188,-1.15742,-0.282193
2757.18,18.2204,-1.19053,-0.278184
2758.6,18.222,-1.2238,-0.274153
2760.02,18.2237,-1.25722,-0.270101
2761.44,18.2254,-1.2908,-0.266026
2762.86,18.2271,-1.32455,-0.26193
2764.28,18.2288,-1.35845,-0.257812
2765.7,18.2305,-1.3925,-0.253671
2767.12,18.2323,-1.42672,-0.249508
2768.54,18.2341,-1.4611,-0.245323
2769.96,18.2359,-1.49563,-0.241116
2771.37,18.2377,-1.53032,-0.236887
2772.79,18.2396,-1.56518,-0.232635
2774.21,18.2415,-1.60019,-0.22836
2775.63,18.2434,-1.63536,-0.224063
2777.05,18.2453,-1.6707,-0.219742
2778.47,18.2472,-1.70619,-0.215399
2779.89,18.2492,-1.74184,-0.211032
2781.31,18.2512,-1.77765,-0.206643
2782.73,18.2532,-1.81362,-0.20223
2784.15,18.2552,-1.84976,-0.197795
2785.56,18.2572,-1.88605,-0.193336
2786.98,18.2593,-1.9225,-0.188854
2788.4,18.2614,-1.95912,-0.184349
2789.82,18.2635,-1.99589,-0.179821
2791.24,18.2657,-2.03282,-0.175269
2792.66,18.2678,-2.06992,-0.170693
2794.08,18.27,-2.10717,-0.166093
2795.5,18.2722,-2.14458,-0.16147
2796.92,18.2745,-2.18216,-0.156823
2798.33,18.2767,-2.21989,-0.152152
2799.75,18.279,-2.25779,-0.147457
2801.17,18.2813,-2.29584,-0.142738
2802.59,18.2836,-2.33406,-0.137996
2804.01,18.286,-2.37243,-0.133229
2805.43,18.2883,-2.41097,-0.128437
2806.85,18.2907,-2.44966,-0.123621
2808.27,18.2931,-2.48851,-0.118781
2809.69,18.2956,-2.52753,-0.113915
2811.11,18.298,-2.5667,-0.109026
2812.52,18.3005,-2.60603,-0.104112
2813.94,18.303,-2.64553,-0.0991737
2815.36,18.3055,-2.68518,-0.0942107
2816.78,18.3081,-2.72499,-0.0892229
2818.2,18.3107,-2.76495,-0.0842098
2819.62,18.3133,-2.80508,-0.0791714
2821.04,18.3159,-2.84537,-0.0741079
2822.46,18.3186,-2.88581,-0.0690194
2823.88,18.3212,-2.92641,-0.0639054
2825.3,18.3239,-2.96717,-0.0587658
2826.71,18.3266,-3.00808,-0.0536006
2828.13,18.3294,-3.04916,-0.0484096
2829.55,18.3322,-3.09039,-0.0431927
2830.97,18.3349,-3.13177,-0.0379503
2832.39,18.3378,-3.17332,-0.032682
2833.81,18.3406,-3.21501,-0.0273879
2835.23,18.3435,-3.25687,-0.0220678
2836.65,18.3464,-3.29888,-0.0167218
2838.07,18.3493,-3.34104,-0.0113502
2839.49,18.3522,-3.38336,-0.00595236
2840.9,18.3552,-3.42584,-0.000528921
2842.32,18.3582,-3.46846,0.00492088
2843.74,18.3612,-3.51124,0.0103966
2845.16,18.3642,-3.55418,0.015899
2846.58,18.3673,-3.59726,0.0214278
2848,18.3703,-3.6405,0.0269833
2849.42,18.3734,-3.68389,0.0325654
2850.84,18.3766,-3.72744,0.0381741
2852.26,18.3797,-3.77113,0.0438096
2853.68,18.3829,-3.81497,0.0494719
2855.09,18.3861,-3.85897,0.0551611
